[25/Jan/14, 03:02:55] (LamPI-daemon) address: 1, channel: 0, temperature: 3.8, humidity: 65
[25/Jan/14, 20:31:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.7, humidity: 53
[25/Jan/14, 20:31:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:32:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.7, humidity: 54
[25/Jan/14, 20:32:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:32:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:32:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:33:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.6, humidity: 54
[25/Jan/14, 20:33:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:33:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:35:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.6, humidity: 54
[25/Jan/14, 20:36:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.6, humidity: 54
[25/Jan/14, 20:36:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:36:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:37:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.6, humidity: 54
[25/Jan/14, 20:38:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.6, humidity: 54
[25/Jan/14, 20:38:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.6, humidity: 54
[25/Jan/14, 20:39:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.6, humidity: 54
[25/Jan/14, 20:39:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:39:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:39:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:41:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.5, humidity: 54
[25/Jan/14, 20:41:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:43:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.5, humidity: 55
[25/Jan/14, 20:43:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.5, humidity: 55
[25/Jan/14, 20:44:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.5, humidity: 55
[25/Jan/14, 20:46:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.5, humidity: 55
[25/Jan/14, 20:46:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.5, humidity: 55
[25/Jan/14, 20:46:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.2, humidity: 41
[25/Jan/14, 20:47:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:48:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.5, humidity: 55
[25/Jan/14, 20:49:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.5, humidity: 55
[25/Jan/14, 20:49:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:50:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:51:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.5, humidity: 55
[25/Jan/14, 20:52:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:52:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:54:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:55:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 55
[25/Jan/14, 20:55:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:56:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.3, humidity: 55
[25/Jan/14, 20:56:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.3, humidity: 55
[25/Jan/14, 20:56:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:57:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:57:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:58:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 55
[25/Jan/14, 20:58:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 20:59:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 55
[25/Jan/14, 21:00:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:01:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 55
[25/Jan/14, 21:02:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:04:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:04:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:05:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:05:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:05:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:06:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:06:59] (LamPI-daemon) address: 14, channel: 1, temperature: 22.2, humidity: 41
[25/Jan/14, 21:07:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:07:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:09:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:09:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:09:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:10:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.3, humidity: 56
[25/Jan/14, 21:10:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:11:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:11:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:12:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:13:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:13:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:14:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.3, humidity: 56
[25/Jan/14, 21:14:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.3, humidity: 56
[25/Jan/14, 21:15:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:15:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:16:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:17:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:17:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:17:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:17:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:18:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:18:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:19:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:19:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:20:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:21:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:22:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:23:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:24:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:25:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:25:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:26:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:27:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:28:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:28:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:28:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:29:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:29:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:29:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:30:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:31:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:32:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:32:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:33:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:33:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:33:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:33:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:34:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:34:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:34:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:36:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:37:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:37:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:38:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:38:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:39:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.4, humidity: 56
[25/Jan/14, 21:40:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.3, humidity: 56
[25/Jan/14, 21:40:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:41:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.3, humidity: 56
[25/Jan/14, 21:41:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:42:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.3, humidity: 56
[25/Jan/14, 21:43:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.3, humidity: 56
[25/Jan/14, 21:43:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:44:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.3, humidity: 56
[25/Jan/14, 21:44:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:45:58] (LamPI-daemon) address: 14, channel: 1, temperature: 22.3, humidity: 41
[25/Jan/14, 21:46:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.3, humidity: 56
[25/Jan/14, 21:47:55] (LamPI-daemon) address: 1, channel: 0, temperature: 5.3, humidity: 56
[25/Jan/14, 21:47:56] (LamPI-daemon) address: 1, channel: 0, temperature: 5.3, humidity: 56
